;start;stop;channel;desc;title;icon;url;country;episode-num;star-rating;sub-title;category
1703;20220330074400 +0000;20220330084200 +0000;mx6109a9f5531b840007a4a187;Un grupo de amigos descubre el cadáver del empresario Jamie Foster escondido bajo una manta. Kenda descubre que los negocios de Foster lo pusieron en estrecha relación con una serie de personajes desagradables.;Cazador de homicidas;;;;;;Cara de póquer;Reality
1704;20220330084200 +0000;20220330094000 +0000;mx6109a9f5531b840007a4a187;Cuando dos jóvenes madres son asesinadas a tiros detrás de un bar lleno de gente, Kenda tiene que determinar primero quién era el blanco previsto y quién fue el daño colateral.;Cazador de homicidas;;;;;;Las cosas malas vienen de a tres;Reality
1705;20220330094000 +0000;20220330103800 +0000;mx6109a9f5531b840007a4a187;Cuando los agentes acuden a un tiroteo, descubren el cuerpo de un joven al que conocen muy bien: el informante policial Jimmie Stevenson. Depende del teniente Joe Kenda determinar quién apretó el gatillo.;Cazador de homicidas;;;;;;Soplón;Reality
1706;20220330035500 +0000;20220330042200 +0000;mx6109ab25b84d6a0007504886;En este episodio conocemos a Evelyn, que bebe ambientador todos los días, y a Sydney, que está obsesionada con tener el cuello más largo del mundo.;Mi Extraña Obsesión;;;;;;Aromatizador / Cuello Largo;Reality
1707;20220330042200 +0000;20220330045000 +0000;mx6109ab25b84d6a0007504886;Las gemelas Amy y Becky son adictas a ser idénticas, a parecerse, a actuar igual, e incluso a pesar sus comidas para tener la misma talla. Jennifer es adicta a comer colchones.;Mi Extraña Obsesión;;;;;;Doble obsesión idéntica / Come colchones;Reality
1708;20220330045000 +0000;20220330051900 +0000;mx6109ab25b84d6a0007504886;Davecat lleva 10 años casado con su esposa sintética. Rachael, por su parte, espera que su adicción a sacar costras cese el día de su boda.;Mi Extraña Obsesión;;;;;;Casado con una muñeca / Recogiendo mis costras;Reality
1709;20220330051900 +0000;20220330054800 +0000;mx6109ab25b84d6a0007504886;Theresa tiene más de 60 ratas sin pelo como mascotas que se apoderan de su apartamento. A Jazz le crecen las uñas desde hace 22 años. Su uña más larga mide 60 centímetros y las llama sus hijos.;Mi Extraña Obsesión;;;;;;Ratas desenfrenadas / Uñas extremas;Reality
1710;20220330054800 +0000;20220330061700 +0000;mx6109ab25b84d6a0007504886;"Shannon es adicta a la gasolina, toma unas 15 cucharaditas cada día. Lacey ha estado llevando y oliendo su cabeza de muñeca ""Suzie Q"" a todas partes.";Mi Extraña Obsesión;;;;;;Bebe Gasolina / Lleva Cabeza De Muñeca;Reality
1711;20220330061700 +0000;20220330064600 +0000;mx6109ab25b84d6a0007504886;Para Riley, no hay nada como la comodidad de llevar un pañal caliente y húmedo. Vive como un bebé adulto para escapar del estrés de la vida. Y Charmissa mastica paños de secadora hasta 10 horas al día.;Mi Extraña Obsesión;;;;;;Usa pañales / Come sábanas para secadora;Reality
1712;20220330064600 +0000;20220330074400 +0000;mx6109ab25b84d6a0007504886;"""My Strange Addiction"" cuenta la historia de personas que no pueden dejar de hacer cosas muy extrañas, como broncearse, correr, comprar y comer tiza compulsivamente.";Mi Extraña Obsesión;;;;;;Mi extraña adicción Especial 1;Reality
1713;20220330074400 +0000;20220330081300 +0000;mx6109ab25b84d6a0007504886;Jillian es adicta al olor a limpiador de pinos y no puede pasar más de 15 minutos sin una dosis, usando hasta seis botellas a la semana. Scott está obsesionado con recoger animales muertos en la carretera.;Mi Extraña Obsesión;;;;;;Huele limpiador de pinos / Adicto a la matanza;Reality
1714;20220330081300 +0000;20220330084200 +0000;mx6109ab25b84d6a0007504886;Se describe a Kevin, que cubre constantemente su cuerpo con yesos aunque no esté herido, y a Melissa, que es incapaz de tomar una decisión sin consultar a un psíquico.;Mi Extraña Obsesión;;;;;;Enyesado / Psíquicos;Reality
1715;20220330084200 +0000;20220330091100 +0000;mx6109ab25b84d6a0007504886;Tom es tan adicto al ciclismo que pasa al menos seis horas al día montando en bicicleta. A Divya le encanta dedicar su tiempo a buscar animales muertos al lado de la carretera y rellenarlos.;Mi Extraña Obsesión;;;;;;Ciclismo extremo / taxidermia;Reality
1716;20220330091100 +0000;20220330094000 +0000;mx6109ab25b84d6a0007504886;Cyntrelle abandonó la preparatoria por su adicción a la limpieza. La obsesión de Belinda por las piedras se ha apoderado de su vida, con más de 100.000 repartidas por su casa.;Mi Extraña Obsesión;;;;;;No puedo dejar de limpiar / Me encantan las rocas;Reality
1717;20220330094000 +0000;20220330100700 +0000;mx6109ab25b84d6a0007504886;Carolyn Anderson, una mujer de 29 años del Reino Unido, es adicta a transformarse en la belleza de Baywatch, Pamela Anderson.;Mi Extraña Obsesión;;;;;;Adicto a ser Pamela Anderson;Reality
1718;20220330034100 +0000;20220330043000 +0000;mx615b9855c6b58b000724477f;Sé testigo de la batalla de los hongos gigantes mientras Iron Chef Kobe se enfrenta a Shoji Yamaoka en una lucha hasta el final.;Iron Chef;;;;;;Batalla del hongo gigante;Reality
1719;20220330043000 +0000;20220330051900 +0000;mx615b9855c6b58b000724477f;Iron Chef Chen se enfrenta al Retador Dominique Corby en la batalla del foie gras.;Iron Chef;;;;;;Batalla del foie gras;Reality
1720;20220330051900 +0000;20220330060800 +0000;mx615b9855c6b58b000724477f;El retador Dominique Corby se enfrenta cara a cara en una batalla de desempate con Iron Chef Chen por el mejor plato de espárragos.;Iron Chef;;;;;;Batalla de espárragos;Reality
1721;20220330060800 +0000;20220330065700 +0000;mx615b9855c6b58b000724477f;El retador Hiroki Sakai se enfrenta al Iron Chef Kobe con elaborados platos de anguila de mar.;Iron Chef;;;;;;Batalla de anguila de mar;Reality
1722;20220330065700 +0000;20220330074600 +0000;mx615b9855c6b58b000724477f;Iron Chef Morimoto esgrime su poderoso conocimiento de mariscos contra el retador Akira Watanabe en la batalla de calamares.;Iron Chef;;;;;;Batalla del calamar;Reality
1723;20220330074600 +0000;20220330083500 +0000;mx615b9855c6b58b000724477f;Iron Chef Sakai se enfrenta al retador Yoshihide Koga en la batalla de la raya para ver quién gobierna las profundidades.;Iron Chef;;;;;;Batalla de la raya;Reality
1724;20220330083500 +0000;20220330092400 +0000;mx615b9855c6b58b000724477f;Es Iron Chef Morimoto vs. Challenger Ryozo Shigematsu en la batalla de la lubina.;Iron Chef;;;;;;Batalla de la lubina;Reality
1725;20220330092400 +0000;20220330101300 +0000;mx615b9855c6b58b000724477f;¡Iron Chef Chen se enfrenta a Iron Chef Kobe! Observa la creación de platos increíbles como la pappardelle con salsa de carne.;Iron Chef;;;;;;Batalla Tokyo X;Reality
1726;20220330040000 +0000;20220330050000 +0000;mx619d59b7cbef25000728221c;"""Euronews"" es el único canal de noticias internacional con una perspectiva europea. Su misión es permitir que cada uno se forme su propia opinión. Euronews se define por su imparcialidad e independencia. Euronews es “All Voices” (todas las voces).";Euronews Español;;;;;;El buen Pastor;News and Information
1727;20220330050000 +0000;20220330060000 +0000;mx619d59b7cbef25000728221c;"""Euronews"" es el único canal de noticias internacional con una perspectiva europea. Su misión es permitir que cada uno se forme su propia opinión. Euronews se define por su imparcialidad e independencia. Euronews es “All Voices” (todas las voces).";Euronews Español;;;;;;;News and Information
1728;20220330060000 +0000;20220330070000 +0000;mx619d59b7cbef25000728221c;"""Euronews"" es el único canal de noticias internacional con una perspectiva europea. Su misión es permitir que cada uno se forme su propia opinión. Euronews se define por su imparcialidad e independencia. Euronews es “All Voices” (todas las voces).";Euronews Español;;;;;;;News and Information
1729;20220330070000 +0000;20220330080000 +0000;mx619d59b7cbef25000728221c;"""Euronews"" es el único canal de noticias internacional con una perspectiva europea. Su misión es permitir que cada uno se forme su propia opinión. Euronews se define por su imparcialidad e independencia. Euronews es “All Voices” (todas las voces).";Euronews Español;;;;;;;News and Information
1730;20220330080000 +0000;20220330090000 +0000;mx619d59b7cbef25000728221c;"""Euronews"" es el único canal de noticias internacional con una perspectiva europea. Su misión es permitir que cada uno se forme su propia opinión. Euronews se define por su imparcialidad e independencia. Euronews es “All Voices” (todas las voces).";Euronews Español;;;;;;;News and Information
1731;20220330090000 +0000;20220330100000 +0000;mx619d59b7cbef25000728221c;"""Euronews"" es el único canal de noticias internacional con una perspectiva europea. Su misión es permitir que cada uno se forme su propia opinión. Euronews se define por su imparcialidad e independencia. Euronews es “All Voices” (todas las voces).";Euronews Español;;;;;;;News and Information
1732;20220330100000 +0000;20220330110000 +0000;mx619d59b7cbef25000728221c;"""Euronews"" es el único canal de noticias internacional con una perspectiva europea. Su misión es permitir que cada uno se forme su propia opinión. Euronews se define por su imparcialidad e independencia. Euronews es “All Voices” (todas las voces).";Euronews Español;;;;;;;News and Information
1733;20220329214200 +0000;20220329220400 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 104;;;;;;Episodio 104;Comedy
1734;20220329220400 +0000;20220329222300 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 105;;;;;;Episodio 105;Comedy
1735;20220329222300 +0000;20220329224600 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 106;;;;;;Episodio 106;Comedy
1736;20220329224600 +0000;20220329230800 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 107;;;;;;Episodio 107;Comedy
1737;20220329230800 +0000;20220329233300 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 108;;;;;;Episodio 108;Comedy
1738;20220329233300 +0000;20220329235500 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 109;;;;;;Episodio 109;Comedy
1739;20220329235500 +0000;20220330001400 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 110;;;;;;Episodio 110;Comedy
1740;20220330001400 +0000;20220330004000 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 111;;;;;;Episodio 111;Comedy
1741;20220330004000 +0000;20220330010600 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 114;;;;;;Episodio 114;Comedy
1742;20220330010600 +0000;20220330013000 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Episodio 115;;;;;;Episodio 115;Comedy
1743;20220330013000 +0000;20220330015900 +0000;es5f1abce155a03d0007718834;Programa de sketches producido por Comedy Central que recopila piezas breves, irónicas, surrealistas, en ocasiones absurdas, pero que no evitan la crítica social.;Corto y cambio: Episodio 116;;;;;;Episodio 116;Comedy
1744;20220330015900 +0000;20220330022700 +0000;es5f1abce155a03d0007718834;Espacio que desmenuza nuestro modo de vida a través de personajes cotidianos e irreverentes, interpretados por cómicos del canal. Actualidad, humor, surrealismo y crítica social en un cóctel explosivo. Un formato fresco, ágil e incluso absurdo.;Corto y cambio: Trabajo;;;;;;Trabajo;Comedy
1745;20220330022700 +0000;20220330030000 +0000;es5f1abce155a03d0007718834;Como no podía ser de otro modo, este San Valentín incluye desengaños, sangre, psicópatas, maníacos depresivos, niños odiados, rutina, infidelidad... en resumen, el amor en su máxima expresión.;Corto y Cambio San Valentín 2016;;;;;;;Classics
1746;20220330030000 +0000;20220330032700 +0000;es5f1abce155a03d0007718834;Boto ha sobrevivido a su familia, que no es poco. Adora a su abuela y soporta a su padre. Cuando no puede más, viaja por el extranjero sin saber inglés.;Central de Cómicos;;;;;;Boto: Nos toman por gilipollas;Comedy
1747;20220330032700 +0000;20220330040100 +0000;es5f1abce155a03d0007718834;En este monólogo Quique nos habla de su nuevo, inesperado y verdadero gran amor, de la mecánica de ir de compras y de la serie de moda del 2009: Sin tetas no hay paraíso.;Central de Cómicos;;;;;;Quique Matilla: Utilidades del hombre;Comedy
1748;20220329201100 +0000;20220329222100 +0000;es5f1ac1f1b66c76000790ef27;"Basado en el éxito de ventas del New York Times, ""Wonder"" cuenta la  inspiradora y conmovedora historia de August Pullman.";Wonder;;;;;;Super Mario Odyssey (Pt. 1);Classics
1749;20220329222100 +0000;20220330002200 +0000;es5f1ac1f1b66c76000790ef27;Un resident de l’hospital es troba enmig d’una batalla legal entre dues germanastres per saber si volen obtenir el suport vital del seu pare comatós. Però sembla que hi ha més en joc que la vida del pare: la seva herència;En Estado Crítico;;;;;;;Classics
1750;20220330002200 +0000;20220330022300 +0000;es5f1ac1f1b66c76000790ef27;"Sidney Prescott regresa a casa, en Woodsboro. Desafortunadamente, la reaparición de Sidney comporta que también regrese ""Ghostface"", poniendo en peligro a Sidney, Gale, y Dewey, junto con Jill, sus amigos, y toda la ciudad.";Scream 4;;;;;;;Horror
1751;20220330022300 +0000;20220330034500 +0000;es5f1ac1f1b66c76000790ef27;Esta es la vida de Tito, un chico de 10 años que tiene la misión de salvar al mundo de una epidemia que hace que la gente enferme cuando tiene miedo.;Tito y los Pájaros;;;;;;;Children & Family
1752;20220330034500 +0000;20220330055100 +0000;es5f1ac1f1b66c76000790ef27;Don Cheadle interpreta a un agente de la CIA que, después de infiltrarse en una banda terrorista, empieza a ser investigado bajo la sospecha de haberse pasado al otro bando y de estar involucrado en los recientes atentados de diversos países.;Traidor;;;;;;;Action & Adventure
1753;20220329193800 +0000;20220329223200 +0000;es5f1ac2591dd8880007bb7d6d;Años después de la II Guerra Mundial, el soldado alemán Clemens Forell huye de un campo de concentración de Siberia y emprende una larga y dramática huida a través de las heladas llanuras siberianas con la obsesión de regresar a su casa.;Hasta donde los pies me llevan;;;;;;Hasta donde los pies me lleven;Action & Adventure
1754;20220329223200 +0000;20220330002900 +0000;es5f1ac2591dd8880007bb7d6d;La guerra entre la policía y las bandas juveniles se agrava porque sólo los agentes están obligados a pelear sin armas. Billy, intenta recuperar su puesto al ver que tras su salida de la cárcel Tommy ha ocupado su lugar al frente del grupo.;Shopping (De tiendas);;;;;;;Action & Adventure
1755;20220330002900 +0000;20220330020900 +0000;es5f1ac2591dd8880007bb7d6d;Un grupo de desconocidos viaja hasta un recóndito lugar de la Europa del este. Son jóvenes, ambiciosos, emprendedores, y se han apuntado a un fin de semana de aventura y supervivencia, en busca de emociones fuertes.;Paintball;;;;;;;Horror
1756;20220330020900 +0000;20220330035100 +0000;es5f1ac2591dd8880007bb7d6d;Un maestro químico americano planea hacer un gran negocio de drogas una vez en la vida. Todo no va según lo planeado y él pronto se enreda en una telaraña de engaño.;Negocios Sucios;;;;;;;Action & Adventure
1757;20220330035100 +0000;20220330060600 +0000;es5f1ac2591dd8880007bb7d6d;El primer viaje a Marte presenciado mundialmente es en realidad un simulacro. Los tres astronautas designados para la misión se ven obligados a participar en la farsa, hasta que un técnico de la NASA decide investigar.;Capricornio Uno;;;;;;;Classics
1758;20220329215200 +0000;20220329235500 +0000;es5f1ac8099c49f600076579b2;Mathias, un desventurado neoyorquino sin esposa, sin hijos y sin un céntimo, hereda de su padre, con quien no se hablaba, una enorme en casa en París, de la que quiere deshacerse lo antes posible.;Mi casa en París;;;;;;;Classics
1759;20220329235500 +0000;20220330013100 +0000;es5f1ac8099c49f600076579b2;Alessandro, un pediatra viudo de cuarenta años, vive con su hijo adolescente llevando una existencia monótona. Todos, amigos y familiares, lo instan a salir y encontrar un nuevo amor. ¡Será una llamada telefónica desde Brasil que cambiará su vida!;Amigos por siempre;;;;;;;Comedy
1760;20220330013100 +0000;20220330030500 +0000;es5f1ac8099c49f600076579b2;Tres niños que viajan en el tiempo 65 millones de años atrás, donde son recogidos por una mamá dinosaurio.;Dinosaurios;;;;;;;Children & Family
1761;20220330030500 +0000;20220330044100 +0000;es5f1ac8099c49f600076579b2;Cuatro torpes hermano intentan impresionar a su criminal madre asaltando un banco.;Los Dalton Contra Lucky Luke;;;;;;;Classics
1762;20220329210700 +0000;20220329225400 +0000;es5f1ac8a87cd38d000745d7cf;Un dentista de gran éxito se desploma después de descubrir que su mujer le engaña.;The Dentist;;;;;;TNA Unbreakable 2005;Thrillers
1763;20220329225400 +0000;20220330003600 +0000;es5f1ac8a87cd38d000745d7cf;Un favorito de culto, Shivers es el debut en largometraje de David Cronenberg sobre parásitos que invaden un complejo de apartamentos de lujo y convierten a sus residentes en maníacos violentos y enloquecidos por el sexo.;Vinieron de dentro de...;;;;;;;Sci-Fi & Fantasy
1764;20220330003600 +0000;20220330025100 +0000;es5f1ac8a87cd38d000745d7cf;El primer viaje a Marte presenciado mundialmente es en realidad un simulacro. Los tres astronautas designados para la misión se ven obligados a participar en la farsa, hasta que un técnico de la NASA decide investigar.;Capricornio Uno;;;;;;;Classics
1765;20220330025100 +0000;20220330050000 +0000;es5f1ac8a87cd38d000745d7cf;El detective Dave Robicheaux sigue la pista de un asesino responsable de la muerte de varias jóvenes. Un hallazgo trae a su memoria dolorosos recuerdos de un caso anterior, lo que le lleva a sospechar que los dos casos están relacionados.;En El Centro De La Tormenta;;;;;;;Thrillers
1766;20220329201300 +0000;20220329220600 +0000;es5f1ac947dcd00d0007937c08;Elizabeth continúa siendo una amenaza a los ojos de su hermana católica sin hijos. La Reina Mary sigue en el trono con su política dura de persecución de los protestantes, incluso de su hermana.;La reina virgen;;;;;;Episodio 1;Classics
1767;20220329220600 +0000;20220329235800 +0000;es5f1ac947dcd00d0007937c08;Elizabeth teme que su prima Mary, Reina de Escocia, recientemente viuda, pueda reclamar su derecho al trono de Inglaterra. Sin embargo, está decidida a pensar que puede gobernar sola.;La reina virgen;;;;;;Episodio 2;Classics
1768;20220329235800 +0000;20220330014100 +0000;es5f1ac947dcd00d0007937c08;Basado en una novela de Jack Ketchum. El mejor amigo de un hombre mayor es su perro Red. Cuando tres adolescentes matan al perro sin motivo, el hombre buscará justicia a toda costa.;Red;;;;;;;Action & Adventure
1769;20220330014100 +0000;20220330043500 +0000;es5f1ac947dcd00d0007937c08;Años después de la II Guerra Mundial, el soldado alemán Clemens Forell huye de un campo de concentración de Siberia y emprende una larga y dramática huida a través de las heladas llanuras siberianas con la obsesión de regresar a su casa.;Hasta donde los pies me llevan;;;;;;Hasta donde los pies me lleven;Action & Adventure
1770;20220329195600 +0000;20220329220700 +0000;es5f1ac9a2d3611d0007a844bb;"Esta película está dividida en tres episodios: ""Ieri, oggi, domani"".Sophia Loren, protagonista de los tres segmentos, interpreta a tres mujeres completamente distintas.";Ayer, Hoy Y Mañana;;;;;;;Comedy
1771;20220329220700 +0000;20220330000200 +0000;es5f1ac9a2d3611d0007a844bb;Segunda Guerra Mundial. En Marsella, refugiados de toda Europa embarcan rumbo a América, huyendo de la ocupación nazi. Entre ellos, el joven alemán Georg, suplanta la identidad de un escritor para utilizar su visado, que le garantiza refugio en México.;En tránsito;;;;;;;Classics
1772;20220330000200 +0000;20220330020500 +0000;es5f1ac9a2d3611d0007a844bb;Mathias, un desventurado neoyorquino sin esposa, sin hijos y sin un céntimo, hereda de su padre, con quien no se hablaba, una enorme en casa en París, de la que quiere deshacerse lo antes posible.;Mi casa en París;;;;;;;Classics
1773;20220330020500 +0000;20220330033300 +0000;es5f1ac9a2d3611d0007a844bb;Miriam, una mujer que adora a su familia y tiene una agencia de organización de bodas, ayudará a su hija mayor a recuperarse tras una ruptura bastante difícil.;4 Wedding Planners;;;;;;;Comedy
1774;20220330033300 +0000;20220330052600 +0000;es5f1ac9a2d3611d0007a844bb;"Siguiendo los pasos del éxito de ""Paris, je t'aime"" doce directores y varios actores de primera línea toman la ciudad de Nueva York como set y narran diferentes historias de amor.";New York, I Love You;;;;;;;Classics
1775;20220329213400 +0000;20220329232100 +0000;es5f1aca8310a30e00074fab92;Barnaby investiga el asesinato de un viejo amigo y compañero en Midsomer Holm, un pequeño pueblo habitado por exconvictos reformados.;Los asesinatos de Midsomer: Muerte en una caja de bombones;;;;;;Muerte en una caja de bombones;Classics
1776;20220329232100 +0000;20220330010800 +0000;es5f1aca8310a30e00074fab92;Una boda de sociedad tiene lugar entre sir Ned Fitzroy y Beth Porteous. Apuñalan a la dama de honor. Cully, con una oferta de trabajo como actriz en Londres, se casará con Simon Dixon. El inspector Troy se presenta en la boda, como los abuelos de Cully.;Los asesinatos de Midsomer: Boda sangrienta;;;;;;Boda sangrienta;Classics
1777;20220330010800 +0000;20220330025500 +0000;es5f1aca8310a30e00074fab92;Desvelan el nombre de un soldado deshonrado en un monumento de la Primera Guerra Mundial en Midsomer Parva, lo que lleva a una serie de muertes...;Los asesinatos de Midsomer: Disparo al alba;;;;;;Disparo al alba;Classics
1778;20220330025500 +0000;20220330044200 +0000;es5f1aca8310a30e00074fab92;Mientras reúne firmas contra una circunvalación, Lynne Fox encuentra a Ron y Libby Wilson muertos en su casa. Poco después, Jack Purdy, el hombre tras la circunvalación, aparece muerto en su coche, el día antes de la boda de su hermano Mark.;Los asesinatos de Midsomer: Dado por muerto;;;;;;Dado por muerto;Classics
1779;20220329212700 +0000;20220329221300 +0000;es5f1acb4eebe0f0000767b40f;Cuando Sophie está implicada en el robo de un cuadro valioso, Nate debe usar todas sus habilidades como detective para encontrar al verdadero culpable y limpiar su nombre.;Las Reglas Del Juego: El golpe de la falsificación;;;;;;El golpe de la falsificación;Action & Adventure
1780;20220329221300 +0000;20220329225900 +0000;es5f1acb4eebe0f0000767b40f;El equipo de Leverage sabotea una nueva gran tienda para evitar que destruya una pequeña ciudad.;Las Reglas Del Juego: El golpe del barato barato;;;;;;El golpe del barato barato;Action & Adventure
1781;20220329225900 +0000;20220329234500 +0000;es5f1acb4eebe0f0000767b40f;Para evitar que un hombre de negocios destruya su empresa y la ciudad que apoya, el equipo debe ejecutar la estafa más difícil en la historia de los estafadores, El Conejo Blanco.;Las Reglas Del Juego: El golpe del conejo blanco;;;;;;El golpe del conejo blanco;Action & Adventure
1782;20220329234500 +0000;20220330003100 +0000;es5f1acb4eebe0f0000767b40f;El equipo de Leverage engaña al propietario corrupto de una bodega con una botella de vino de valor incalculable.;Las Reglas Del Juego: El golpe del sacacorchos;;;;;;El golpe del sacacorchos;Action & Adventure
1783;20220330003100 +0000;20220330011700 +0000;es5f1acb4eebe0f0000767b40f;El equipo de Leverage crea una locura mundial por los juguetes para enfrentarse a un director ejecutivo sin escrúpulos que está a punto de lanzar un juguete peligroso para Navidad.;Las Reglas Del Juego: El golpe del juguete;;;;;;El golpe del juguete;Action & Adventure
1784;20220330011700 +0000;20220330020300 +0000;es5f1acb4eebe0f0000767b40f;Cuando Nate toma un caso relacionado con la muerte de su hijo, lleva al equipo a la estafa más arriesgada hasta el momento. Cuando termine, el equipo de apalancamiento nunca volverá a ser el mismo.;Las Reglas Del Juego: El golpe del largo adiós;;;;;;El golpe del largo adiós;Action & Adventure
1785;20220330020300 +0000;20220330025300 +0000;es5f1acb4eebe0f0000767b40f;Abordado por Víctor Dubenich, el ex-investigador de seguros Nathan Ford es contratado para dirigir a un equipo de ladrones que recuperan los documentos robados por Bering Aerospace.;Las Reglas Del Juego: El golpe nigeriano;;;;;;El golpe nigeriano;Action & Adventure
1786;20220330025300 +0000;20220330034300 +0000;es5f1acb4eebe0f0000767b40f;"El equipo se reúne para ""un trabajo más"" con el fin de obtener justicia para el cabo veterano herido, Perry, por un disparo de un contratista del gobierno en Irak.";Las Reglas Del Juego: Golpe de vuelta a casa;;;;;;Golpe de vuelta a casa;Action & Adventure
1787;20220330034300 +0000;20220330043300 +0000;es5f1acb4eebe0f0000767b40f;Un gran inversor quema sus propios caballos de carreras de bajo rendimiento para amortizar los gastos con su aseguradora.;Las Reglas Del Juego: El golpe de los dos caballos;;;;;;El golpe de los dos caballos;Action & Adventure
1788;20220329212500 +0000;20220329222600 +0000;es5f1acba0d1f6340007db8843;El narcotráfico ha generado un criminal clandestino violento y mortal. Está brindando un desafío a los investigadores forenses dedicados a romper las bandas de droga.;The New Detectives: Medicina letal;;;;;;Medicina letal;Documentaries
1789;20220329222600 +0000;20220329232200 +0000;es5f1acba0d1f6340007db8843;Años después de un asesinato, los investigadores utilizan el análisis de ADN avanzado para iluminar los delitos que han quedado impunes por demasiado tiempo.;The New Detectives: Los Inolvidables;;;;;;Los Inolvidables;Documentaries
1790;20220329232200 +0000;20220330002100 +0000;es5f1acba0d1f6340007db8843;En California del norte, se produce un incendio en medio de la noche. El cuerpo de una mujer se descubre después de la combustión. Pero cómo apareció muerta sigue siendo un misterio.;The New Detectives: Lealtad inmerecida;;;;;;Lealtad inmerecida;Documentaries
1791;20220330002100 +0000;20220330011700 +0000;es5f1acba0d1f6340007db8843;Cada familia tiene sus secretos. A veces, las relaciones familiares resultan en muerte. Cuando se resulta que el crimen es familiar, los investigadores utilizan ciencia forense para solver el misterio familiar.;The New Detectives: Complot familiar;;;;;;Complot familiar;Documentaries
1792;20220330011700 +0000;20220330021600 +0000;es5f1acba0d1f6340007db8843;Semanas pasan cuando los investigadores forenses encuentran pistas pequeñas, solo para encontrar lo que temen en su propio patio trasero.;The New Detectives: Asesinos silenciosos;;;;;;Asesinos silenciosos;Documentaries
1793;20220330021600 +0000;20220330031400 +0000;es5f1acba0d1f6340007db8843;"Hay varias cosas que pueden sugerir un asesinato.
 Celos, ira, veneno ... Cuando las sustancias cotidianas revelan pistas ocultas que rompen un caso de homicidio, esas sustancias se convierten en elementos del asesinato.";The New Detectives: Elementos de un asesinato;;;;;;Elementos de un asesinato;Documentaries
1794;20220330031400 +0000;20220330041200 +0000;es5f1acba0d1f6340007db8843;En la mayoría de los homicidios, la policía confía en el motivo para perseguir a un asesino. Pero cuando el asesino es un extraño, el crimen puede quedar sin resolver por muchos años.;The New Detectives: Encuentro letal;;;;;;Encuentro letal;Documentaries
1795;20220329211200 +0000;20220329221200 +0000;es5f1acbed25948a0007ffbe65;El primero de octubre de 1993, un extraño secuestró a Polly Klaas de doce años durante una piyamada en su casa. El FBI de inmediato entró en el caso.;Los archivos del FBI: Polly Klaas: Secuestrada;;;;;;Polly Klaas: Secuestrada;Documentaries
1796;20220329221200 +0000;20220329231000 +0000;es5f1acbed25948a0007ffbe65;A las nueve y treinta de la mañana del 30 de enero de 1997, la policía de Richmond, Virginia, respondió a un reporte de disparos en un banco local.;Los archivos del FBI: Sin piedad;;;;;;Sin piedad;Documentaries
